Date,NDX,ADBE,AMD,ABNB,GOOGL,AMZN,AEP,AMGN,ADI,ANSS,AAPL,AMAT,ARM,ASML,AZN,TEAM,ADSK,ADP,BKR,BIIB,BKNG,AVGO,CDNS,CDW,CHTR,CTAS,CSCO,CCEP,CTSH,CMCSA,CEG,CPRT,CSGP,COST,CRWD,CSX,DDOG,DXCM,FANG,DLTR,DASH,EA,EXC,FAST,FTNT,GEHC,GILD,GFS,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KLAC,KHC,LRCX,LIN,LULU,MAR,MRVL,MELI,META,MCHP,MU,MSFT,MRNA,MDLZ,MDB,MNST,NFLX,NVDA,NXPI,ORLY,ODFL,ON,PCAR,PANW,PAYX,PYPL,PDD,PEP,QCOM,REGN,ROP,ROST,SBUX,SMCI,SNPS,TTWO,TMUS,TSLA,TXN,TTD,VRSK,VRTX,WBD,WDAY,XEL,ZS
3/6/2024,18017.57031,543.0900269,210.6300049,163.8699951,131.0754242,173.5099945,82.35876465,272.7402954,190.1924744,335.8599854,168.6956635,211.3787842,136.9900055,999.9937134,64.87127686,198.1399994,251.1000061,239.7591705,30.17426682,217.5599976,3403.534424,133.5627289,312.6499939,245.8760071,276.3299866,154.8672333,47.99049377,68.85211945,76.06139374,41.19252777,179.0193787,54.61999893,87.68000031,770.9034424,329.5700073,37.81855392,124.5899963,133.7200012,177.2652588,149.1399994,132.1300049,135.1526947,35.93835068,73.47337341,71.31999969,93.03273773,70.36499023,52.56999969,198.3586731,557.460022,131.4494171,44.05050278,647.3895264,388.1600037,28.63641739,712.7032471,34.15485764,92.98986816,459.4127808,448.5400085,245.7411652,81.23406219,1525.589966,495.1255798,86.91937256,95.27713776,400.6438904,98.09999847,70.2831192,409.5,58.31000137,597.6900024,88.68512726,248.180954,1081.650024,217.1109467,77.62000275,114.7770996,278.8599854,118.8012924,58.11999893,116.6399994,160.5026245,166.3451385,972.0999756,537.9957886,147.0141602,90.41345215,112.4700012,575.9699707,143.8999939,166.2406616,176.5399933,169.5364227,82.18000031,234.4913788,411.8500061,8.409999847,266.9299927,47.0343399,202.4199982
3/7/2024,18297.99023,556.039978,211.3800049,163.5399933,134.0480804,176.8200073,82.53541565,269.0621948,196.6810455,339.3699951,168.5759583,211.8171539,140.8500061,1043.283325,65.78565979,202.9600067,253.8399963,241.628891,30.44086075,219.3600006,3461.745361,139.2030334,318.0400085,247.0198822,282,155.5057068,47.72697449,69.80180359,76.82508087,40.79184341,178.9725342,55.20999908,85.34999847,783.2160645,329.6799927,37.64976501,122.8899994,133.2400055,178.8600616,150.0200043,133.1999969,135.0330048,36.09516144,75.07492828,73.06999969,92.59306335,71.36286926,53.79999924,200.4461365,563.2199707,132.2957153,45.67357635,646.4537354,392.6799927,28.40104675,720.4732056,33.71509552,94.19360352,461.0776062,457.2799988,245.5522003,84.94784546,1529.939941,511.1943054,92.39328003,98.68702698,407.6686096,99.48000336,69.67469025,412.0100098,59.38000107,608.5100098,92.65345764,255.875824,1089.430054,220.9051208,82.95999908,113.6439362,286.4899902,119.1949005,58.5,117.1399994,160.6109314,174.1030731,973.3099976,544.0806885,144.9298401,89.72288513,115.9759979,583.3499756,145.0099945,163.2320099,178.6499939,172.890274,81.83000183,235.0587616,410.5400085,8.739999771,264.7399902,48.58791351,201.2700043
3/8/2024,,551.6900024,207.3899994,164.9100037,135.075531,175.3500061,82.28025055,269.9398193,194.3991241,335.1099854,170.3016205,204.7934418,131.4799957,990.4313354,66.09376526,208.8000031,251.8600006,239.7987366,30.21376419,223.2400055,3469.648682,129.478653,308.6000061,246.631958,283.7799988,154.7608185,48.31257629,69.83148193,76.14073944,41.61276245,169.9930115,54.95999908,86.11000061,723.3674927,322.8500061,37.91783905,121.3099976,135.25,179.3296814,147.9100037,131.8000031,134.7836914,36.22256851,74.76844788,71.34999847,93.80218506,72.77734375,52.40999985,198.6059875,561.4099731,131.7412415,43.54576874,648.8330078,391.8500061,28.57757378,696.5158691,34.04736328,90.60227966,458.3623657,460.3900146,248.9036713,75.29400635,1512.5,504.9664307,87.9389267,97.33104706,404.7590637,103.0299988,70.50882721,383.4200134,59.18000031,604.8200073,87.51332855,248.9514313,1084.199951,213.5361481,78.94999695,113.9620209,280.2000122,118.8898544,59.00999832,110.3399963,160.5518494,169.000473,968.8300171,543.7122192,144.6519318,89.83140564,114.0009995,571.289978,143.7299957,162.8348389,175.3399963,169.9605865,81.58999634,235.4469757,413.5899963,8.729999542,264.3200073,49.5394783,198.6900024
3/11/2024,17951.68945,560.4199829,198.3899994,162.9900055,137.3299561,171.9600067,82.17230225,271.5274048,196.6512909,333.5700073,172.3165588,200.6190491,126.7399979,958.8954468,67.25661469,215.6300049,258.2600098,241.4706116,30.90492821,230.0700073,3486.610107,127.9352798,305.7399902,246.6220245,298.25,154.5331573,49.01530838,70.75148773,76.32918549,42.55095291,167.3420105,54.52999878,86.80999756,711.9221802,317.3699951,37.76890945,121.4499969,133.0399933,180.5135345,149,128.7700043,136.3594055,36.44797897,73.47337341,71.45999908,92.93280792,72.97109222,53.45999908,198.1508942,548.3099976,135.2723694,44.39689255,647.9768677,378.8999939,28.73448563,682.7391357,34.1841774,88.19197083,465.2296448,457.7600098,247.1036072,72.23912048,1547.319946,482.6498718,89.65138245,94.23025513,403.065155,111.9800034,71.0485611,366.9899902,59.15999985,600.9299927,85.75962067,250.1960297,1086.130005,215.8246155,81.59999847,113.3457336,283.3299866,119.6967468,60.08000183,111.8899994,162.2061005,169.5453949,964.4400024,551.6097412,144.7809601,90.82778168,108.0220032,565.3200073,145.8699951,163.599411,177.7700043,171.8249359,81.44999695,236.3926392,414.4700012,9.069999695,266.7200012,51.37462997,200.7400055
3/12/2024,18219.10938,579.1400146,202.7599945,166.6699982,138.1578979,175.3899994,81.83862305,272.690979,197.6334991,337.730011,172.7953339,204.1757507,129.5,980.4306641,66.98827362,217.3600006,262.7799988,242.0443878,31.0925312,227.3600006,3483.882568,127.8125916,311.2799988,248.541748,294.7000122,155.0899658,48.86890411,70.71192169,76.45811462,42.20890045,167.8004456,55.18999863,87.12999725,734.6532593,329.269989,37.55047607,122.9899979,135.3800049,180.5331268,149.6900024,130.4499969,135.6513367,36.27157211,74.40267181,71.33999634,91.75366974,72.7385788,54,197.0032959,546.8400269,129.0953369,44.77296829,659.6945801,389.3999939,28.72467995,695.7090454,33.81282043,92.02761841,467.2016296,465.2799988,249.3114014,71.65010071,1545.560059,498.7785034,91.03718567,97.13163757,413.7864685,110.4300003,70.40087891,368.6400146,59.81999969,611.0800171,91.89759827,254.3151093,1094.599976,219.8880157,82.58999634,114.0912323,284.730011,120.6906128,60.02999878,118.1600037,162.0190125,171.4873657,970.5700073,552.9243164,145.3963318,91.15332794,116.3000031,576.7199707,144.5299988,162.5270081,177.5399933,172.426651,80.43000031,236.9898834,412.4500122,8.859999657,271.2099915,50.39393997,201.2400055
3/13/2024,18068.4707,573.5499878,194.7899933,164.7599945,139.4447174,176.5599976,81.45587921,272.1486206,197.0382233,329.3699951,170.7006226,199.8120728,131.2700043,964.9815674,67.16717529,207.7299957,258.7000122,241.5893402,31.34924889,226.5599976,3483.882568,124.4477997,306.2099915,247.3083496,298.3999939,154.2436066,48.90794754,71.295578,76.38868713,42.29685974,167.2921753,56.25,87.80999756,731.9813843,332.1700134,37.51076126,123.5899963,131.6799927,183.507431,128.4199982,132.4199982,136.5887909,36.2519722,74.18518066,70.18000031,88.41608429,73.57176208,53.72999954,197.5968781,540.1799927,129.1634216,42.78371811,652.1582031,382.9899902,28.34220695,686.0562744,33.74441528,89.69312286,471.9822083,465.5499878,250.0274506,67.51702118,1550.619995,494.6065979,89.62168884,93.88128662,413.6071472,106.5100021,70.1555481,372.8099976,60.84999847,609.4500122,90.87276459,247.9142609,1101.400024,216.2932739,79.88999939,115.2741013,290.1199951,120.1789169,62.45000076,122.3600006,162.7673798,167.6926117,965.4699707,547.2676392,145.9918671,90.37399292,118.8069992,561.2000122,144.8899994,162.9341125,169.4799957,170.3354187,80.16000366,235.1782227,413.2000122,8.850000381,269.730011,50.00554657,201.4299927
3/14/2024,18014.81055,570.4500122,187.0599976,166.4400024,142.7465363,178.75,80.33708954,267.7605896,192.901001,330.2900085,172.5659332,200.0013733,130.9600067,956.0168457,66.63047028,202.6999969,258.5299988,240.6396179,31.53685188,219.6199951,3495.389648,124.8831177,306.2399902,245.1697693,297,155.8323822,48.59562683,71.19665527,75.72418213,41.8473053,164.0830688,56.41999817,87.87000275,729.7382202,328.5899963,36.76610565,122.6500015,129.5,185.4055023,125.2300034,132.5500031,134.6640167,35.84034729,74.41255188,68.04000092,88.26618958,72.63217163,52.56000137,194.253006,535.5800171,124.6108932,42.30867386,647.1505737,384.3099976,28.44027519,689.6623535,33.5391922,89.59343719,471.0379944,470.0100098,246.6362152,65.96961212,1561.27002,490.8738708,88.07751465,91.15936279,423.6907349,103.4599991,69.63544464,368.9400024,60.29999924,613.0100098,87.92925262,240.7528076,1116.900024,212.6785889,77.16999817,114.5186615,287.5799866,119.6278687,63,123.1999969,162.2553406,166.8999786,959.039978,544.8376465,145.2933502,90.42331696,113.0110016,559.3099976,143.7700043,161.7127838,162.5,168.81633,77.52999878,232.167099,408.769989,8.529999733,272.0400085,50.91630936,198.8300018
3/15/2024,,492.4599915,191.0599976,160.6399994,140.8312683,174.4199982,80.58243561,265.1277466,193.6649475,327.8800049,172.1868744,197.9091949,126.9700012,936.5235596,65.90492249,194.4299927,254.2400055,239.4920654,31.91205215,219.3099976,3398.259033,122.2346268,298.4400024,244.2049255,290.6499939,155.2582397,47.7562561,70.1579361,74.7125473,41.79844284,164.9600983,56.13000107,95.18000031,723.4373169,315.6499939,36.70653534,120.4199982,130.4600067,185.8359985,127.4199982,130.5500031,133.9060822,35.75214386,74.17529297,66.72000122,89.34541321,72.12322998,51.88000107,195.5786896,529.7700195,124.2509766,42.19980621,622.739624,396.2799988,28.32259178,681.2648315,33.58805466,88.08453369,465.3629761,464.9400024,242.727829,66.75829315,1499.51001,483.158905,87.74095917,92.97398376,414.9223938,103.8499985,69.42935944,355.4400024,60.45000076,605.8800049,87.82226563,234.6384277,1113.180054,209.9563293,74.87000275,117.6199341,282.1600037,118.3584747,62.84999847,123.7399979,162.1371918,165.6614685,964.4699707,545.1064453,144.3978271,88.90409851,106.8830032,550.0300293,143.9100037,160.6701813,163.5700073,170.177597,76.72000122,233.8321991,407.6900024,8.539999962,268.269989,51.0242691,194.0299988
3/18/2024,17985.00977,513.8599854,190.6499939,161.8600006,147.3152161,174.4799957,80.63150787,267.1294861,189.7162476,335.269989,173.2841187,199.9814453,129.75,937.6491699,65.44773865,197.0099945,255.1799927,239.2546539,31.98117065,219.3999939,3435.038574,122.4067688,300.9299927,243.7175446,296.1799927,154.6593781,48.08809662,70.54373932,74.47451019,42.1404953,168.2688599,56.09000015,96.15000153,729.3294067,321.0599976,37.04411316,120.8700027,134.7200012,185.9533997,127.25,129.5800018,132.1209259,35.86974716,74.83765411,67.55000305,90.54453278,71.70236969,52.09999847,194.6585999,529.8099976,126.5953293,42.26908493,627.5879517,392.6199951,28.9404335,688.0386353,34.12554169,89.55471802,463.2559204,459.5700073,247.1533508,67.08773041,1509.050049,496.0138855,87.18663788,93.50241852,415.8191528,104.2600021,69.97890472,356.3699951,60.79000092,618.3900146,88.44017029,233.72966,1113.829956,208.7747192,73.81999969,119.6178741,285.2399902,118.6143265,64.23000336,128.7100067,168.6360626,165.3840485,959.9199829,543.9213257,143.5918427,89.7820816,100.0680008,560.6300049,144.6199951,160.0148315,173.8000031,166.9125366,78.34999847,235.0386353,411.3800049,8.479999542,272.6000061,51.07334137,195.9400024
3/19/2024,18032.19922,521.1900024,181.4199982,161.7899933,146.6668243,175.8999939,81.76992798,267.9479675,189.0415955,342.3699951,175.6382141,200.5891724,124.5899963,948.1776123,65.45767975,196.4299927,256.1900024,241.5101929,32.80069733,218.6300049,3489.835205,122.4829559,311.8500061,246.6817017,298.5799866,155.3300018,47.96121216,70.18760681,74.03811646,42.01345062,171.8267975,56.27000046,94.09999847,729.9575195,320.8599854,36.716465,121.8099976,134.1699982,188.4580994,128.1900024,130.8300018,132.5996246,36.07556152,75.34185028,67.79000092,90.71440887,71.84918976,51.29000092,196.9142456,534.4199829,129.5330811,41.61589813,631.7294312,390.5299988,28.74429321,678.43573,34.4675827,90.11318207,463.8721619,467.269989,248.4461975,64.95131683,1519.439941,495.2752991,86.3947525,93.72175598,419.8944397,105.1100006,70.90136719,353.7999878,60.54000092,620.7399902,89.38301849,233.4925995,1134.630005,211.4321442,74.04000092,120.2739182,280.5799866,119.1063309,63.00999832,127.6800003,169.1677856,162.5900116,963.6599731,549.6079102,145.7012939,90.35424805,91.09700012,584.710022,145.1999969,159.6077271,171.3200073,164.4957886,79.76000214,236.7436218,415.2000122,8.5,273.2399902,51.45609665,195.2400055
3/20/2024,18240.10938,519.1400146,179.7299957,164.7100067,148.3726044,178.1499939,81.30867004,269.2495728,192.7918854,343.3200073,178.2216949,204.2952881,131.3300018,967.1130981,65.32847595,196.2200012,262.4299927,245.0616608,32.96854782,218.1499939,3562.01123,126.779129,316.8599854,249.4668121,295.2999878,157.1414948,48.36138153,71.01858521,74.5340271,42.12094498,175.1156311,56.90000153,96.30999756,738.4816284,326.8699951,37.34197235,123.4400024,132.5299988,188.7320404,128.1000061,137.9100037,131.9613647,35.83055115,76.77533722,67.87000275,90.82433319,72.40706635,52.43999863,199.0314026,529.5,129.5622559,41.76435471,636.8068237,390.3699951,29.13656998,693.2684326,34.54575729,91.85823822,463.9317932,469.0499878,252.6529388,65.43051147,1528.839966,504.5372314,87.44399261,95.96509552,423.7007141,103.0800018,70.52845001,359.0700073,60.13999939,627.6900024,90.35684967,239.3496094,1145.290039,216.5126648,75.56999969,120.7212143,282.0499878,121.0350189,65.05000305,132.1699982,169.2268677,166.1271515,966.960022,551.7890015,146.2485657,91.35063171,89.64700317,589.7800293,148.4299927,160.024765,175.6600037,167.6720734,83.47000122,235.7066803,412.1099854,8.739999771,276.4100037,51.60330963,197.3000031
3/21/2024,18320.38086,511.25,178.6799927,168.1799927,147.2354279,178.1499939,81.55402374,273.0953064,193.6153412,348.2000122,170.9400024,210.0139008,133.6000061,986.9052124,65.78565979,197.2599945,265.75,246.2784424,33.33387756,220.75,3631.012207,133.9328156,322.7999878,253.4555054,294.6099854,158.9158478,48.68346405,70.61299133,71.98508453,41.91571808,173.5409698,57.20999908,97.73000336,740.3161011,329.4599915,37.60012054,122.8600006,133.4100037,190.1996307,127.2099991,136.7599945,132.1209259,36.29117203,77.52667236,68.56999969,91.1341095,71.53598022,52.47999954,199.2292786,532.0900269,133.7062225,41.98208237,648.3949585,391.9599915,29.00908279,710.3822632,34.79006958,95.09962463,463.4447632,478.8399963,253.8662415,66.47875214,1555.689941,506.7729187,87.96862793,109.5248489,427.8258057,104.0899963,70.86210632,360.1499939,59.88000107,622.710022,91.4196701,244.1510773,1162.939941,221.7776489,75.77999878,123.6733932,287.6300049,120.3757324,66.13999939,122.3000031,169.8078156,169.2778931,968.0100098,553.9998779,146.4575348,90.42331696,97.16100311,602.0100098,152.1699982,159.7963715,172.8200073,170.2466431,85.05999756,235.2181091,415.7099915,8.720000267,276.4899902,51.32850647,198.0700073
3/22/2024,18339.43945,499.519989,179.6499939,167.8600006,150.3975983,178.8699951,81.40680695,272.3261719,191.9882355,349.2399902,171.8477173,209.4659424,134.1499939,976.1176758,65.85523224,192.5299988,262.8599854,244.9528351,33.01791382,218.1000061,3608.03833,134.4763031,322.7399902,254.3109283,290.6000061,158.2303619,48.58586121,70.55363464,71.31066132,41.76912689,177.637085,57.40999985,95.72000122,732.5795288,327.5799866,37.08382416,123.0199966,133.1799927,190.4931488,125.7099991,137.2400055,131.3430328,35.96775436,77.21031952,68.30000305,89.66517639,71.06619263,52.20999908,198.5862122,530.7199707,133.5019531,42.13053513,640.87854,394.0700073,29.22483444,707.8221436,35.03438187,94.64763641,465.3728943,403.1900024,253.7568359,66.42884064,1571.98999,508.5893555,87.14704132,109.8837738,427.1980591,105.4300003,71.0485611,355.5,59.5,628.0100098,94.27319336,242.3852386,1167.530029,219.9079742,74.68000031,123.0074158,286.7799988,118.9095306,64.76999664,122.9899979,169.3844147,168.53479,967.2399902,554.0994873,144.6465759,89.48612976,97.27400208,594.2000122,152.4600067,159.4786377,170.8300018,170.1381378,85.05999756,234.1712036,415.6600037,8.43999958,277.5,51.29906845,194.9499969
3/25/2024,18277.06055,507.230011,178.6300049,167.9900055,149.6993256,179.7100067,81.32830048,276.9114075,189.1308899,347.519989,170.4213257,207.6826324,138.3099976,975.0917358,65.45767975,193.2649994,261.5700073,241.579422,32.86981201,216.6900024,3610.238037,134.2885132,316.2099915,252.5006104,290.6000061,157.3072968,48.48826599,70.77127075,71.41976166,41.67139816,186.6265564,57.18000031,95.81999969,728.7512207,324.7600098,36.57746124,122.6600037,140.1000061,192.3423157,126.1500015,137.8200073,130.1662292,36.11476135,76.13273621,67.88999939,88.21622467,71.03683472,51.84999847,196.3602295,529.710022,130.4085541,41.39817429,636.2492065,391.7099915,29.89171219,697.0338745,35.35687637,94.02433014,464.0410767,388.8999939,250.7236023,66.00954437,1550.069946,502.0420837,86.76100159,116.7832947,421.3392029,110.3799973,69.52749634,353.5499878,59.09000015,627.460022,94.98606873,238.4269867,1137.069946,216.8965454,73.54000092,122.6595154,285.0700073,117.0595627,66,119.8700027,169.9555359,165.9785309,961.0900269,548.6817627,143.8704681,89.44667053,104.2789993,584.3200073,146.1399994,159.9850464,172.6300049,168.5302734,87.55000305,231.3195801,416.0299988,8.460000038,275.6799927,51.5051651,194.0700073
3/26/2024,18210.53906,507.6000061,177.8699951,167.3899994,150.2978363,178.3000031,80.94555664,277.8482056,187.4740295,349.8399963,169.2841797,205.899292,127.9599991,967.4916382,65.92480469,192,261.6700134,242.440094,32.4156189,212.0200043,3644.220947,132.2924347,316.0100098,252.7691498,287.8900146,156.7480164,48.36138153,70.69213104,71.80656433,41.51503372,184.7828217,57.22000122,95.18000031,728.7710571,330.0100098,35.87252426,123.4499969,139.9299927,190.052887,127.5299988,140.2599945,130.5452118,35.83055115,75.90535736,67.44999695,89.00564575,70.87044525,50.79000092,198.8533173,530.5999756,130.1556396,41.55652237,637.2049561,397.6300049,30.1368866,685.767395,35.54255295,93.61492157,464.6871033,386.1400146,250.7932129,68.14597321,1537.459961,494.9259949,85.36529541,118.4483566,420.1335449,107.4100037,68.73261261,354.1199951,59.31999969,629.2399902,92.54547882,237.157196,1134.780029,216.0439911,72.88999939,122.2718506,286.6900024,117.6696625,66.66999817,120.0999985,170.0835419,165.5326843,963.5499878,552.1574707,143.8505707,89.14085388,102.5059967,584.3200073,146.6699982,159.9651947,177.6699982,165.630188,87.05000305,230.5319061,418.4599915,8.380000114,277.3800049,50.83779526,195.6300049
3/27/2024,18280.83984,504.3999939,179.5899963,166.4100037,150.4973297,179.8300018,83.22238922,282.315155,191.8096619,347.9299927,172.8751373,207.22435,125.6200027,970.19104,67.84301758,193.1399994,260.9700012,245.6651154,32.67233658,216.3399963,3656.58374,131.0246582,311.3399963,256.4992371,293.5100098,169.6759033,48.5760994,70.73170471,73.01656342,42.09163284,184.2645721,57.24000168,96.22000122,729.8677979,322.25,36.57746124,123.5100021,139.4799957,192.2835999,132.5,138.8800049,131.5125732,36.56558609,76.3996582,67.26999664,90.24475098,71.45768738,51.72999954,202.9392242,539.5700073,134.9027252,43.31814575,645.8563232,400.1000061,30.21095657,694.1848755,35.69891357,93.46393585,463.3752136,389.4599915,252.1656342,72.18920135,1522.650024,492.8999329,88.28538513,118.8970261,419.9143372,110.5899963,69.21146393,358.7999878,59.20000076,613.5300293,90.23486328,243.4864197,1135.52002,213.3666382,75.61000061,123.71315,282.2600098,119.5885086,66.56999969,116.6600037,170.910675,167.5737305,966.2999878,556.8880005,146.4575348,90.26547241,102.3290024,573.3499756,146.9199982,160.8687744,179.8300018,170.5228424,87.20999908,233.2439117,417.3200073,8.640000343,273.6199951,52.38845062,193.4799957
3/28/2024,18254.68945,504.6000061,180.4900055,164.9600067,150.5571899,180.3800049,84.49820709,280.3627014,196.2345734,347.1600037,171.0497284,205.4609375,124.9899979,966.664856,67.33612823,195.1100006,260.4200134,247.0599823,33.07715988,215.6300049,3611.173584,131.6883545,311.2799988,254.4203491,290.6300049,170.0198822,48.71274567,69.19835663,72.68926239,42.36526871,184.2247162,57.91999817,96.59999847,730.4161377,320.5899963,36.80582428,123.5999985,138.6999969,193.8881836,133.1499939,137.7200012,132.3104095,36.82039642,76.26125336,68.30999756,90.8443222,71.69258118,52.11000061,203.0579376,539.9299927,133.5797729,43.71401215,647.1107788,399.0899963,30.28996468,695.8782959,36.06049728,94.03496552,461.4768982,390.6499939,250.9225006,70.76158142,1511.959961,484.6360168,88.80010223,117.6545029,419.2069092,106.5599976,69.11273193,358.6400146,59.27999878,607.3300171,90.34085083,245.7978668,1128.880005,218.6864624,73.55000305,123.1465759,284.1300049,120.8382263,66.98999786,116.25,172.3286133,167.7421417,962.4899902,558.5411987,146.0296631,90.15695953,101.0029984,571.5,148.4900055,162.0702515,175.7899933,171.8446655,87.41999817,235.0386353,418.0100098,8.729999542,272.75,52.75157547,192.6300049
4/1/2024,18293.19922,502.0899963,183.3399963,163.3699951,155.1059418,180.9700012,82.98685455,279.1005249,195.0737762,347.480011,169.6033783,207.9117584,126.9100037,989.0567627,66.83918762,193.3699951,259.4400024,242.6775208,33.01791382,214.8300018,3552.435791,134.1573639,312.1300049,251.714798,284.1499939,168.4137878,48.83963013,68.5454483,71.16188812,41.31957245,185.3508759,58.06999969,94.51999664,719.0605469,319.5899963,36.51789093,123.1500015,137.9400024,195.1405182,135.9100037,138.25,132.9785767,36.48718262,75.71751404,67.81999969,89.46531677,71.33045197,51.79000092,199.8525391,532.4099731,129.1050568,44.06040192,636.9959106,394.8699951,30.84302521,708.1408691,36.21685791,95.02412415,460.5625305,385.2000122,249.9478912,73.07771301,1528.949951,490.3948059,88.82979584,124.0517044,423.0430908,105.5999985,68.8757782,356.0899963,57.74000168,614.3099976,90.34784698,244.3197327,1130.280029,217.4998474,73.84999847,122.3613129,279.4200134,119.6770706,65.02999878,119.1600037,170.3296967,170.1398773,969.3099976,551.350769,144.367981,90.29506683,103.7149963,576.8900146,150,161.5241241,175.2200012,170.8187714,87.30999756,232.09729,420.480011,8.789999962,272.4400024,52.29030609,192.1300049
4/2/2024,18121.7793,499.2099915,178.6999969,160.1100006,154.1782227,180.6900024,83.62476349,272.3656006,193.3474731,345.7799988,168.4163513,205.3413849,124.2799988,962.9196777,66.5907135,196.0200043,248.7100067,245.0023041,33.16602707,207.6399994,3549.668457,133.0147705,306.3599854,250.2924194,278.019989,167.2259216,48.17593765,68.22888947,71.09246826,41.16205597,187.4936218,57.25,93.16999817,709.1505737,319.5499878,36.24981308,124.3899994,136.6499939,196.0406342,134.7299957,137.5,131.7918243,36.8302002,75.43082428,68.84999847,88.04634857,70.55724335,51.11000061,198.0915527,521.6699829,125.019455,43.48638916,623.8048706,382.3599854,30.53686714,691.2561646,36.5393486,93.62459564,458.5151672,378.0599976,246.3776398,73.46705627,1512.51001,496.4031067,87.08765411,122.5047989,419.9243469,103.6100006,68.3821106,347.8200073,56.90000153,614.210022,89.43700409,238.8535767,1140.209961,215.9542542,70.48000336,120.8703156,273.3999939,120.1297226,64.66000366,118.2399979,168.8133087,169.4661255,954.6799927,543.7022705,142.9649811,88.09516144,100.9909973,569.8200073,149.5700073,160.9382782,166.6300049,168.0469208,87.08999634,231.3096161,409.4200134,8.479999542,271.6600037,53.07544708,188.7400055
4/3/2024,18160.18945,497.0100098,180.7700043,159.3399963,154.5373383,182.4100037,82.76113892,270.6004944,193.8237,346.7399902,169.2243347,206.6066589,125.3099976,976.4265137,66.40187073,195.2400055,246.3800049,242.4994507,33.45236588,206.3800049,3615.653076,135.4440308,310.5799866,254.4004364,275.6900024,167.9955597,47.95946121,68.20909882,71.25114441,40.8863945,189.616394,57.36999893,93.37000275,703.5574951,320.0400085,36.1604538,121.5100021,138.5099945,198.8290558,134.1900024,138.7799988,132.1608276,36.46757889,75.48025513,71.31999969,88.96567535,69.38276672,51.22999954,195.8556824,524.039978,124.2606964,39.91365814,620.2307739,383.4200134,30.6257534,694.8424072,36.51980209,94.69311523,459.6382141,374.0100098,249.2119598,72.90799713,1504.97998,505.7548828,87.24602509,127.7542877,418.9378967,101.2099991,67.1084671,339.8200073,55.95000076,630.0800171,88.94908142,241.9388275,1132.949951,219.2149353,70.73000336,119.6973877,269.5400085,118.3387985,65.33999634,119.5199966,167.0802612,172.3097382,950.9500122,542.4473877,140.8157501,87.50325012,101.5569992,578.8699951,151.7299957,162.1099701,168.3800049,168.0272064,86.94000244,230.3324738,408.8099976,8.729999542,268.8299866,53.08525848,186.3099976
4/4/2024,17878.7793,487.1099854,165.8300018,158.8399963,150.1581879,180,82.39801788,264.3585815,190.440506,341.1799927,168.3964233,202.6315308,122.0100021,949.6717529,66.92863464,192.3200073,244.8099976,238.8985138,33.49185944,205.3000031,3505.71167,130.9024353,306.480011,251.1975555,271.230011,164.4468384,47.33955383,68.01125336,71.02304077,40.47290421,182.4905853,55.74000168,91.80999756,702.749939,309.1900024,35.86259079,120.7200012,133.3399963,196.7059631,129.7400055,134.6100006,129.2088318,36.47738266,74.31369781,69.23000336,87.89645386,68.07125092,50.52000046,193.9562073,518.0999756,122.5680923,39.31985092,618.5184326,378.9200134,30.29984093,670.1577759,36.40253067,92.10504913,454.460144,357.5599976,247.5213013,70.76158142,1487.810059,509.9267883,85.38510132,123.8421173,416.3771362,102.2699966,67.34542847,343.7399902,55.75,617.1400146,85.89059448,237.2663116,1099.630005,217.4400024,69.09999847,119.8067322,265.2000122,118.0731049,64.54000092,117.4700012,167.0507202,168.1979065,937.0200195,535.8155518,139.0147552,86.43782043,95.7990036,567.1099854,149.5899963,160.4715881,171.1100006,166.2417755,84.55999756,225.8556519,404.0100098,8.43999958,269.0799866,52.7712059,182.0099945
4/5/2024,18108.46094,485.1199951,170.4199982,161.7700043,152.1233215,185.0700073,82.38819885,266.1927185,193.2284088,341.8699951,169.1545105,207.0749054,124.8199997,975.7092896,67.03796387,196.6199951,244.7400055,242.2224731,33.87693787,203.8699951,3585.313477,133.0813141,308.019989,253.8334808,267.4899902,166.7186127,47.7725029,68.5454483,70.54696655,40.26615906,192.4268646,56.54999924,94.75,711.5632324,315.5,36.04130936,124.4000015,138.9299927,199.905304,130.7100067,139.5599976,129.9368591,36.59498596,75.75706482,70.91000366,88.40608215,68.10061646,50.54999924,195.0444336,519.539978,124.2704315,38.31037903,632.9141235,388.3900146,30.38872719,680.2089233,36.21685791,93.74558258,461.8545837,356.8699951,252.5335846,72.52864075,1501.719971,526.3148193,86.68180847,123.3331451,423.9896545,102.8799973,67.12821198,362.8200073,55.90000153,636.1799927,87.99324799,239.0916595,1117.560059,223.9315033,69.31999969,121.4766541,269.0100098,120.4249268,65.15000153,117.8700027,166.5485382,169.9516296,942.7000122,541.5299683,138.8356476,85.6782074,94.80200195,575.4500122,151.0399933,159.9751129,164.8999939,165.2257538,85.83000183,226.9823303,406.6700134,8.319999695,268.3200073,52.53565979,183.3399963
