Date,NDX,ADBE,AMD,ABNB,GOOGL,AMZN,AEP,AMGN,ADI,ANSS,AAPL,AMAT,ARM,ASML,AZN,TEAM,ADSK,ADP,BKR,BIIB,BKNG,AVGO,CDNS,CDW,CHTR,CTAS,CSCO,CCEP,CTSH,CMCSA,CEG,CPRT,CSGP,COST,CRWD,CSX,DDOG,DXCM,FANG,DLTR,DASH,EA,EXC,FAST,FTNT,GEHC,GILD,GFS,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KLAC,KHC,LRCX,LIN,LULU,MAR,MRVL,MELI,META,MCHP,MU,MSFT,MRNA,MDLZ,MDB,MNST,NFLX,NVDA,NXPI,ORLY,ODFL,ON,PCAR,PANW,PAYX,PYPL,PDD,PEP,QCOM,REGN,ROP,ROST,SBUX,SMCI,SNPS,TTWO,TMUS,TSLA,TXN,TTD,VRSK,VRTX,WBD,WDAY,XEL,ZS
3/17/2023,12519.87988,358.1400146,97.83999634,118.1500015,101.3689957,98.94999695,85.33947754,219.21875,180.9322357,311.0899963,153.7902222,121.0992737,,625.2843018,63.80344772,158.25,199.1100006,206.2211151,25.91471481,263.1600037,2423.408691,61.03608322,206.8800049,184.8694611,350.0100098,105.1503372,47.5389595,52.80969238,56.35747147,34.24485016,75.71084595,34.86000061,66.93000031,471.3406372,133.1199951,28.31158066,68.62000275,113.9300003,114.5751801,137.1499939,59.63999939,112.3893204,39.78242874,49.99461746,61.22000122,75.66413879,72.8002243,66.45999908,178.6862488,471.3599854,218.4338531,29.09537697,409.0793762,237.8000031,33.3228302,382.0091858,35.14729309,47.98867416,324.2400513,294.7399902,156.2818298,39.71728516,1201.150024,195.0228119,78.2561264,56.10362244,276.1585388,150.0200043,63.69476318,219.7700043,51.49499893,303.5,25.71243858,172.521759,797.8699951,164.5909119,78.27999878,65.24466705,189.1199951,102.6292419,72.98999786,91.94000244,167.4891052,116.621048,747.6500244,421.4501648,100.4365692,95.27211761,9.550000191,372.5299988,116.2799988,140.2729187,180.1300049,167.9234161,58.50999832,178.4712677,295.769989,14.34000015,188.7700043,63.29502106,105.4899979
3/20/2023,12562.61035,362.8800049,96.80999756,118.4000015,100.969986,97.70999908,86.33683014,223.9219513,182.110199,313.6000061,156.1714783,122.5216522,,637.7567749,64.90232849,148.8999939,200.4199982,208.7841339,25.94359398,267.9100037,2475.910645,62.26847076,207.0700073,188.2021027,348.75,107.3518677,48.24934769,53.80664063,57.24491501,34.62503052,75.93767548,35.26499939,66.76000214,473.5083618,132.7400055,28.57599449,66.20999908,117.2099991,116.8923569,141.0800018,59.31999969,112.5578842,39.48033524,50.96306229,61.54000092,75.02563477,74.82479858,68.08999634,183.7572937,483.2600098,213.7840424,28.46095657,407.2499695,240.5,33.66696167,384.1667786,35.43684387,48.45406342,332.4027405,293.4500122,160.4848785,40.09487915,1182.75,197.216217,79.7881012,57.0739975,269.0428467,154.5200043,64.97058105,210.9199982,52.27500153,305.1300049,25.8873539,175.6940918,816.0599976,165.5191956,79.98000336,66.8214035,189.4299927,104.7003403,73.20999908,78.91000366,169.8417664,117.6739502,759.25,427.9057312,100.5153122,96.38217926,9.852000237,375.5899963,116.3099976,143.384613,183.25,171.2205353,56.84000015,183.8530426,298.9500122,14.23999977,190.6399994,63.77769089,105.4599991
3/21/2023,12741.44043,374.2200012,95.93000031,123.6900024,104.6608429,100.6100006,83.64586639,222.2333527,183.4147491,314.4200134,158.0367889,118.9262085,,633.6124268,65.14543915,154.3000031,207.1499939,210.9409637,26.9928894,266.1499939,2552.946289,62.03853226,207.8800049,191.200531,352.2900085,107.6750412,47.99361038,54.33387756,57.7130127,35.1572876,75.4642868,35.58499908,67.86000061,475.0180054,136.0200043,28.71309662,69.66999817,118.9800034,121.5546417,140.9799957,60.36999893,113.9658508,38.40411377,50.95346832,62.45999908,76.34255981,74.52346039,68.83999634,184.9960022,495.3999939,215.5739288,27.77773857,417.3263855,246.6799927,33.60004425,379.3590393,35.53024673,47.89427948,334.8456116,298.8099976,165.1309052,40.86994934,1220.420044,201.5531616,79.7881012,58.05427551,270.574707,152.1000061,65.06651306,218.5599976,51.89500046,305.7900085,26.18620682,175.6065216,819.6300049,166.8694153,81.34999847,67.8567276,194.4900055,105.2634506,76.72000122,78.93000031,170.2434235,119.5865707,759.7600098,426.1829224,102.4834976,97.0482254,10.82499981,374.3599854,118.5899963,142.4589996,197.5800018,170.5037842,59.24000168,184.4477386,302.6600037,15.09000015,190.6999969,61.98900986,113.0199966
3/22/2023,12567.15039,361.7099915,97.58000183,121.1699982,103.1146774,98.69999695,81.71701813,219.2568817,181.6720886,309.1300049,156.598114,117.4050598,,631.8757935,64.73700714,149.0299988,198.3800049,206.2597809,26.03023529,261.2200012,2539.959473,61.4705162,204,187.4549561,341.8299866,105.9546509,46.84752274,54.29553223,56.01614761,34.40642929,73.39326477,35.24499893,65.98999786,471.7954407,133.2599945,27.70441628,66.19000244,115,119.0792694,138.6300049,59.11999893,112.200943,37.46006012,49.69737625,61.20999908,74.59661102,73.2710495,68.26000214,181.125,475.0299988,211.2645874,27.45564842,409.5935974,240.8099976,33.14121246,376.2064209,35.09125519,47.79421616,332.7363281,303.730011,160.6522369,39.90608215,1186.630005,199.2102051,78.12038422,57.59878922,269.1021423,148.1799927,64.61566162,211.1300049,51.17499924,293.8999939,26.45507622,171.8697815,808.9699707,164.2235718,78.81999969,66.81190491,190.8899994,102.1902084,74.33999634,75.58000183,168.8088989,117.8188477,751.2999878,424.3413086,100.9778366,95.67753601,11.25399971,371.3500061,113.5599976,141.2674713,191.1499939,168.5064087,57.88999939,181.3157806,297.8699951,14.51000023,184.2899933,60.71136856,108.8600006
3/23/2023,12729.23047,369,100.2799988,120.3000031,105.3391647,98.70999908,80.36212921,222.3764648,184.4369507,314.6499939,157.6895294,121.2770844,,655.3501587,65.40801239,153.2899933,201.1399994,206.6079865,25.73180771,265.1700134,2520.618896,62.28016281,207,187.8678589,342.1700134,105.2524033,47.10325623,54.28594589,56.71829987,34.18782425,72.38733673,35.61500168,65.84999847,472.02771,134.5399933,27.49876213,67.44000244,114.5,117.841568,135.4600067,60.31000137,115.0565338,37.00691986,49.61107254,63.25,75.53443909,74.16563416,69.73999786,180.8927155,478.7399902,211.040863,28.33407784,427.6698608,244.4700012,32.60590363,383.0535583,34.95114899,49.42637253,334.8750916,308.2200012,157.4728699,42.01267624,1191.550049,203.6667938,79.79779816,60.73766327,274.4092712,149.4199982,64.46218109,220.0700073,51.19499969,320.3699951,27.17772293,177.1439972,801.3800049,163.5682831,80.97000122,66.30848694,193.8899994,102.9632797,72.55999756,77.44999695,167.9864044,119.9246521,802.1599731,420.8461609,100.0134201,95.00183868,11.39999962,379.3999939,117.4800034,140.1252289,192.2200012,172.2909088,60.18999863,180.2057343,304.75,14.52999973,188.0399933,59.91639709,112.5599976
3/24/2023,12767.0498,374.9599915,97.94999695,116.9199982,105.1795654,98.12999725,83.82462311,227.0796661,182.7235107,315.7000122,158.9992371,118.066864,,638.9407959,66.04011536,152.7200012,200.2200012,207.1012573,26.01098061,270.0299988,2481.470703,61.98202515,204.4799957,188.4675751,343.9500122,106.0299835,47.84206009,54.42973709,57.19615555,34.14030075,72.4267807,35.71500015,67.13999939,479.2955017,131.5399933,27.66524124,65.23999786,114.0899963,116.7155609,137.3899994,60.66999817,118.0211868,37.98872757,50.14803696,62.99000168,76.28270721,75.33329773,69.05000305,182.0927277,485.5100098,214.007782,28.65616608,424.7824097,256.4200134,33.3323822,369.5169373,35.66100693,47.39396286,338.2304077,313.4500122,154.1064453,40.81032944,1187.280029,205.3916016,77.0150528,60.5594368,277.2852173,150.8800049,66.227211,216.7899933,52.04000092,328.3900146,26.76592636,171.8016815,810.7600098,163.5682831,77.80999756,66.39398193,191.5500031,103.8795166,73.87999725,73.95999908,171.2763062,120.5138855,820,425.3413086,99.71818542,94.92462158,11.08300018,376.5599976,118.1200027,140.3615417,190.4100037,171.5550232,60.45000076,185.032486,314.3900146,14,190.4299927,62.03632736,111.9300003
3/27/2023,12673.07031,373.1499939,96.61000061,117.9100037,102.2069244,98.04000092,83.31655121,225.8680878,179.8807983,316.9400024,157.0446014,117.4149551,,635.506958,66.83753204,154.9900055,198.75,207.3236847,26.24201775,269.980011,2490.386475,61.07300568,205.2700043,188.4282227,348.3599854,107.0821381,47.8704834,54.91862869,57.54722595,34.59652328,74.23153687,36.36500168,67.87999725,477.311615,131.3899994,28.15489197,65.59999847,116.0699997,119.6376266,138.7299957,59.90000153,117.6344833,38.25307083,50.19597244,63.97999954,76.20288086,74.93779755,67.80000305,181.9282074,489.0499878,211.8871613,28.48048019,422.1816711,252.5700073,33.55224228,368.4824829,36.05329895,46.8001976,340.5359802,317.2200012,154.1261292,40.94944382,1191.790039,202.2311096,75.19220734,59.20288849,273.1442871,148.3500061,66.34231567,210.6499939,52.33499908,327.6600037,26.51804733,169.5148621,819.039978,166.0453644,75.66999817,67.38180542,192.5299988,104.1085892,73.30000305,71.68000031,171.6588745,119.393364,820.4099731,426.0046997,99.02932739,95.23352051,11.09000015,373.9200134,116.9800034,141.7007751,191.8099976,169.2040405,59.90000153,183.5953674,308.4700012,14.34000015,188.1499939,61.79026031,111.8700027
3/28/2023,12610.57031,373.3999939,94.55999756,116.6100006,100.7804489,97.23999786,83.67409515,227.5089722,178.7417603,317.7099915,156.4195099,114.9751816,,631.2244873,66.71111298,155.2599945,197.2700043,207.1205902,26.5500679,270.25,2526.933594,60.86450195,203.2799988,182.6771851,345.5400085,107.7989731,47.72840118,54.70772934,57.48871231,34.64404678,74.4682312,36.55500031,67.40000153,471.0696106,128.6399994,28.50744438,67.73000336,113.8199997,121.6384125,141.6600037,59.04000092,117.0197449,38.53627777,50.46445465,64.26999664,76.72167969,76.24671936,66.25,181.8604889,488.1400146,208.015564,28.58784485,414.6564941,249.4900055,33.5904808,365.5170898,35.85715485,45.79106522,340.8008728,320.3099976,156.4885101,40.19425201,1196.73999,200.0775757,75.49277496,58.69788742,272.0077209,146.9199982,66.75479126,213.9299927,51.59999847,323.519989,26.39710808,168.5514984,828.8499756,164.8242188,76.52999878,68.23667145,190.7599945,104.0131454,72.69999695,72.83999634,171.6014404,117.2102814,826.9699707,427.727478,101.4993973,95.29142761,10.27799988,369.8699951,115.5500031,140.6077271,189.1900024,169.6245575,58.24000168,186.0236206,313.25,14.47999954,189.6799927,61.89436722,110.25
3/29/2023,12846.03027,379.1600037,96.08999634,118.8000031,101.1395569,100.25,84.77494812,229.9416656,184.1643372,320.0700073,159.5151672,118.3829346,,650.3770752,66.75001526,158.8899994,199.1600037,212.6818542,27.11803627,274.0100098,2553.393066,60.94244385,206,185.1152191,349.7099915,113.028183,48.46719742,55.46503448,58.03482819,35.11927032,74.83312225,37.02000046,68.20999908,475.037384,129.6000061,28.97750664,68.09999847,113.9599991,123.5740662,141.9499969,59.86000061,118.1798401,38.8478241,50.79046631,64.80999756,79.05625153,76.5480423,69.41999817,182.9734192,487.6199951,215.9824829,30.76438332,428.460907,250.7599945,33.73387527,379.4477234,36.11868286,48.68628693,343.116272,361.0400085,159.5891876,42.43001938,1224.880005,204.7335663,78.41127777,62.91605759,277.2258606,148.8000031,67.50302887,217.3999939,52.15000153,332.0299988,26.9708252,174.185791,832.0800171,164.5015564,79.87000275,68.72108459,192.1900024,110.7418442,74.18000031,72.86000061,172.7873535,120.8326569,819.3499756,430.0443115,100.840065,97.12545013,10.56499958,375.0400085,116.6699982,141.6121368,193.8800049,173.0172119,59.84000015,188.5608673,314.2399902,14.65999985,198.25,62.97325516,110.6999969
3/30/2023,12963.13965,381.8999939,97.87999725,122.2799988,100.6407928,102,85.08544159,230.3900299,189.0710144,326.0400085,161.0927582,120.6152725,,667.7041016,67.29458618,160.5899963,201.6100006,212.2853394,27.67637634,275.1300049,2591.111572,61.74624252,207.0099945,186.8552856,349.0499878,113.6332397,48.71346664,55.82930374,58.32740021,35.30936813,75.76015472,36.74000168,68.15000153,475.6277161,131.7200012,28.88936996,67.91000366,114.4000015,124.0486679,140.8099976,61.77999878,118.0905838,39.13103867,50.64663315,65.80999756,81.94952393,76.69870758,70.55999756,183.0217743,493.5499878,219.1245117,31.32071877,435.1851501,251.3000031,33.77232361,390.166626,36.27746964,50.1598587,344.8920288,358.0899963,160.120697,42.97654343,1266.800049,207.2161102,80.26319122,62.47048187,280.7244263,147.4400024,67.11238861,218.9400024,52.49000168,338.4299927,27.36963081,176.7353058,841.5,165.6085358,81.83000183,68.58810425,193.5700073,108.3653259,74.38999939,76.44000244,172.9403687,123.0640488,811.5,432.678009,101.489563,97.8011322,10.33399963,375.9400024,116.5899963,142.3605499,195.2799988,176.0754089,60.09000015,189.2645721,312.1600037,14.85000038,200.0500031,63.32342911,112.2200012
3/31/2023,13181.34961,385.3699951,98.01000214,124.4000015,103.4737854,103.2900009,85.61234283,230.62854,192.001358,332.7999878,163.6129456,121.3264542,,671.6807251,67.49880981,171.1699982,208.1600037,215.3222504,27.78226852,278.0299988,2633.456787,62.50522232,210.0899963,191.5937653,357.6099854,112.4279785,49.51856995,56.73997879,59.41963577,36.03170395,77.41698456,37.60499954,68.84999847,480.8438416,137.2599945,29.320261,72.66000366,116.1800003,125.7888641,143.5500031,63.56000137,119.4291458,39.54642105,51.72055054,66.45999908,81.83979034,78.13005066,72.18000031,184.9573059,500.0799866,226.2159576,31.8868103,440.861145,255.4700012,33.91651917,393.2601624,36.11868286,50.04279709,348.7182617,364.1900024,163.4378815,43.02622223,1318.060059,211.3037872,81.23279572,59.74748611,284.9247131,153.5800018,67.24743652,233.1199951,54.00999832,345.480011,27.76344109,181.4646149,848.9799805,169.1976013,82.31999969,69.52844238,199.7400055,109.3674698,75.94000244,75.90000153,174.3462524,123.237915,821.6699829,436.331543,104.4418488,100.5135345,10.65499973,386.25,119.3000031,142.6264038,207.4600067,177.7669678,60.90999985,190.1565857,315.0700073,15.10000038,206.5399933,63.82501602,116.8300018
4/3/2023,13148.34961,380.0799866,96.55999756,121.4599991,104.1022263,102.4100037,85.52765656,233.1947937,191.0862274,329.3999939,164.8730469,120.8227081,,665.0498047,67.98504639,163.9199982,207.5800018,209.6932831,28.7930603,277.3399963,2646.145264,62.59584045,211.3899994,190.4140625,356.2099915,111.985733,49.54698563,57.10425186,59.84872437,36.12674713,75.56291199,37.74000168,68.76999664,480.9987183,136.5500031,29.23212433,70.66999817,115.2399979,134.4062195,148.0099945,63.93999863,120.3215179,39.47089767,51.61508179,66.30999756,81.62028503,78.38430023,70.70999908,187.0476532,489.269989,223.7548676,32.10154724,435.758728,253.5299988,34.02227402,393.0828247,36.2868042,49.23002625,351.3280029,367.3999939,161.8826447,41.68476486,1313.640015,212.4304199,80.19532013,59.02465439,283.8672791,159.4799957,67.72969818,226.8699951,53.58000183,348.2799988,27.95134544,177.0856171,867.9500122,165.9063721,81.13999939,69.37646484,196.3300018,106.2560501,75.29000092,74.83999634,174.5375214,120.4945602,826.1900024,436.4305115,106.9020844,101.2085342,11.27200031,388.9400024,118.6900024,144.5170441,194.7700043,175.9989929,60.45999908,189.8790741,316.3299866,14.81000042,204.3699951,63.90072632,112.9000015
4/4/2023,13100.07031,385.1499939,95.87000275,118.4599991,104.4613342,103.9499969,85.78170013,236.1426392,189.9569244,328.7600098,164.3372345,118.6496429,,659.8102417,68.31567383,166.4900055,203.3200073,207.0142059,28.1577034,275.25,2619.477539,61.8105545,211.5099945,186.0688171,348.1199951,110.5399399,49.45155334,56.45239639,59.16608047,36.17464066,74.97119141,37.83499908,68.01999664,481.676178,136.8600006,28.8991642,69.31999969,115.6399994,131.8191528,148.8899994,63.34000015,124.1785507,39.51809692,50.82881927,65.97000122,81.40080261,77.32962799,69.33999634,184.7830963,484.0100098,223.9494171,32.30649948,434.9082642,254.7100067,33.99343872,387.0337524,36.06263733,47.60447311,351.0336304,366.7999878,161.803894,40.22406006,1301.900024,214.0754395,79.1578598,56.70763397,283.8177795,156.5200043,68.0190506,227.9199982,53.15999985,346.75,27.43959618,171.3832397,864.4400024,163.1811066,78.48999786,67.2488327,196.5599976,104.8912201,75.26000214,73.19999695,173.9158936,118.1376266,822.0900269,432.6879272,106.8036728,100.3880615,10.9460001,384.9299927,121.6399994,144.0739288,192.5800018,172.4055634,60.58000183,188.8978424,314.4200134,15.14999962,202.6000061,64.78086853,110.5100021
4/5/2023,12967.2002,382.019989,92.55999756,115.3399963,104.2119598,101.0999985,88.95253754,241.7139587,185.3326111,323.2999878,162.4818268,115.8839188,,655.09375,70.06611633,156.9900055,197.5500031,206.1727753,27.95554924,283.9899902,2596.909912,61.28442764,207.5599976,184.790802,353.1199951,109.7696457,49.45155334,56.193573,59.15633011,36.31830215,75.44457245,37.34000015,67.75,481.0954895,127.8000031,28.68371773,66.11000061,112.8199997,133.056839,148.6999969,60.86000061,125.0808411,40.5282402,49.39054108,65.15000153,80.93190002,78.77038574,66.22000122,183.3217621,476.6900024,224.6303558,32.04298782,434.2555847,257.9899902,34.03189087,375.960083,36.44558716,46.58402634,348.8850098,364.8099976,160.0124359,39.89565659,1250.050049,210.8451691,77.10230255,56.46007919,281.0110779,154.6100006,68.86784363,213.0899963,52.79999924,342.3500061,26.86787605,168.3666077,858.3499756,161.3195496,76.54000092,65.0451889,194.1799927,103.8699875,73.61000061,72.31999969,175.6277771,118.8524323,825.2199707,433.7519531,104.7666016,101.2567978,10.80300045,378.3599854,120.9800034,146.8409882,185.5200043,169.3473969,58.63999939,189.7601318,321.9400024,14.78999996,197.8699951,67.30775452,101.3000031
4/6/2023,13062.59961,380.6000061,92.47000122,109.6900024,108.1521988,102.0599976,89.28184509,241.6662903,182.2172852,322.0799866,163.3748016,113.0490417,,648.4035645,70.34812927,158.5399933,197.3399963,209.0162659,27.4453392,286.7999878,2565.386963,60.66379929,208.5200043,182.3625793,350.269989,109.7672119,48.92669296,56.30860901,58.92227936,36.09801865,75.89821625,37.18999863,68.36000061,470.3051147,127.8199997,29.39860535,65.83000183,112.4700012,130.7954865,149.0399933,60.68000031,124.0992432,40.65096664,49.36177444,65.51999664,79.97412109,78.5067215,66.90000153,184.3186035,472.519989,223.7256775,32.02346039,442.566864,256.8999939,34.2626152,369.1130066,36.55767059,46.61328506,349.8367004,364.3299866,160.4947662,39.06968307,1245,215.4513092,76.30724335,58.10214615,288.1860657,158.2700043,68.53026581,215.8899994,52.56000137,339.3299866,27.0238018,165.5251465,861.1300049,161.7166595,75.33999634,65.05469513,191.9299927,104.0704117,74.95999908,72.02999878,176.316391,118.8137894,828.7299805,432.0661316,104.5304108,101.0444336,10.06900024,375.9200134,119,147.3235016,185.0599976,170.2266235,60.84999847,188.7293854,321.6600037,15.10999966,196.8099976,67.44971466,103.7399979
4/10/2023,13051.23047,376.25,95.48000336,112.5999985,106.1770935,102.1699982,88.85845184,239.3575897,185.8972626,321.8399963,160.7653351,115.0739517,,652.8635864,70.08556366,158.9199982,198.1399994,207.1883087,27.75338936,282.8599854,2554.187256,61.12658691,213.6100006,185.8426819,353.8900146,109.3492737,48.98395538,56.3661232,59.59517288,36.61520767,76.2631073,37.48500061,68.81999969,477.901886,128.1000061,29.36922455,66.13999939,112.5299988,133.2522583,152.9299927,61.58000183,124.5553284,40.83977509,50.02337646,66.91000366,80.40312958,77.7816391,67.75,185.4992371,477.2200012,223.4533081,31.74041176,440.5460205,258.9400024,33.86845779,377.0044556,36.52031326,47.90371323,351.7792358,363.3699951,160.2388153,40.14444351,1251.619995,214.1053467,78.10100555,62.77532196,286.0019531,160.1499939,68.02870178,214.25,52.34999847,338.9899902,27.56553268,167.7730408,869.75,166.1943207,77.69999695,66.18502045,192.6199951,104.3185654,74.51999664,71.30999756,175.2069855,120.0598907,823.7600098,432.601593,104.9437256,101.102356,10.65499973,379.9899902,121.0400009,147.6976929,184.5099945,171.4690094,61.52000046,188.5707703,323.2399902,15.39999962,196.9400024,66.96704865,104.9499969
4/11/2023,12964.15039,371.1099854,94.02999878,114.25,105.0897751,99.91999817,88.76435089,239.863205,184.3980255,321.4100037,159.5449524,114.9554291,,651.0184326,70.1925354,162.8800049,197.7799988,208.145813,28.06143761,283.6900024,2548.130615,60.55955124,213.8899994,185.3118439,358.519989,109.4100113,48.30639648,56.83584213,60.16079712,36.7588768,76.35187531,37.86999893,68.80000305,482.5664673,129.8600006,29.68260193,64.84999847,115.0400009,135.0948334,153.0700073,62.91999817,124.61483,40.83977509,50.49322128,67,80.40312958,77.7251358,67.69999695,185.9927826,478.1300049,221.556427,31.57448769,433.3937683,262.769989,33.88768387,372.3149109,36.66041183,47.90843964,351.4751587,365.8099976,161.3117371,39.89565659,1285.060059,213.2080688,78.10100555,63.07297516,279.5187683,155.25,67.8164978,211.5200043,52.27999878,338.2099915,27.15573692,167.2572937,871.039978,168.7756653,77.22000122,67.47678375,192.8099976,104.3949203,73.58000183,70.70999908,174.9392242,119.3643951,819.6400146,435.0510254,103.4577484,102.067627,10.46800041,379.3999939,120.3899994,147.6582947,186.7899933,171.8990784,61.50999832,189.7502136,324.8299866,14.93000031,195.9799957,67.23204803,105.9599991
4/12/2023,12848.34961,369.8900146,92.33000183,112.4199982,104.3815308,97.83000183,88.68908691,238.0220184,182.3340912,316.4899902,158.8504028,111.7748413,,645.9761963,71.72902679,158.5500031,193.1600037,208.5326996,28.1577034,285.7900085,2529.048096,60.08506012,212.1799927,184.9087524,343.2799988,110.3042297,47.81970978,56.93170166,58.78575134,36.05012894,75.75028992,38.06999969,68.58999634,473.5664368,135,29.53570747,66.83999634,114.8199997,134.9459534,150.1699982,60.09999847,125.060997,40.6698494,50.39733887,67.19000244,81.56043243,77.36730194,66.05999756,186.9992371,470.8999939,220.7003937,31.25239944,431.0064087,261.769989,33.84923172,364.6599731,36.6884346,46.92290878,352.5543213,363.5400085,158.9395142,39.33836746,1256.040039,213.357605,76.82113647,61.47556305,280.17099,155.5599976,67.720047,226.2100067,52.47000122,331.0299988,26.4820652,165.641922,877.3499756,168.8104248,76.45999908,68.49312592,195.2799988,103.4691315,73.5,67.01999664,174.5949249,116.1766968,820.4299927,438.7896118,101.2533798,101.9324799,10.81099987,376.519989,119.6800003,147.2250214,180.5399933,169.6819,60.02000046,190.4638367,326.3699951,14.06000042,191.7400055,67.23204803,105.8700027
4/13/2023,13109.38965,378.7999878,92.08999634,113.9499969,107.1646423,102.4000015,88.41622162,239.872757,184.0962067,319.8500061,164.2677917,112.0810394,,656.5836182,72.71121979,168.0899963,196.3099976,210.1188507,28.35023499,289.7000122,2610.839355,60.81967926,217.0099945,186.0098419,347.6300049,111.7233047,48.47816849,57.50687027,59.10757446,36.44281006,76.075737,38.36999893,69.76999664,481.8309631,136.1000061,29.79032707,68.08000183,116.2799988,135.6252899,148.8800049,61.45000076,127.1927948,40.49047852,50.18638611,68.38999939,82.74768066,78.41254425,65.93000031,189.5831604,480.0100098,226.3326874,31.35976219,437.6633301,266.5599976,33.87807465,368.8470154,36.58569336,47.04374313,355.1149597,364.3800049,162.9063568,40.19420242,1296.119995,219.6885376,77.69376373,62.50743484,286.4466248,160.5299988,67.94190216,224.5,52.86999893,346.1900024,26.45007896,167.2961884,887.9500122,165.1915588,77.58999634,67.99919891,197.8699951,104.2708435,75.51999664,68.52999878,176.3355103,117.007431,830.3499756,438.8193665,102.5327072,103.2742081,10.82400036,381.5599976,122.0100021,148.0718689,185.8999939,171.17276,61.33000183,192.8821716,333.3500061,14.03999996,194.8500061,67.23204803,107.3899994
4/14/2023,13079.51953,379.3800049,91.75,114.6500015,108.6010818,102.5100021,87.03311157,238.4989929,183.5218201,317.4700012,163.920517,111.5180206,,657.3630981,71.82627869,165.5299988,194.6600037,208.6197205,28.06143761,288.1300049,2630.925293,60.36175919,214.5500031,183.7979126,341.5,111.439003,48.23006439,57.40142059,58.55170059,36.35660934,75.37553406,38.56000137,69.22000122,475.4534912,135.7700043,29.82949829,67.31999969,115.6999969,136.5559082,147.8999939,61.72000122,126.7862625,39.772995,51.07812119,68.06999969,82.17900085,78.15829468,65.84999847,190.212204,482.4899902,221.7996063,31.12551498,437.4751282,267.019989,33.7434845,369.4874268,36.52031326,47.27879333,352.8682861,368.25,165.4656219,40.09469223,1301.880005,220.825119,77.11200714,62.14032364,282.7900085,157.1000061,67.33422852,223.0899963,52.56000137,338.6300049,26.74493599,167.7146149,892.2700195,168.1204071,77.91999817,69.07253265,199.4400024,103.0014648,76.52999878,67.68000031,175.503479,116.0704575,829.3300171,436.2410278,102.9361725,103.7375412,10.91499996,381.6799927,123.0699997,147.3037872,185,171.0485229,60.68999863,190.1565857,333.519989,13.77999973,194.0399933,66.3802948,105.4499969
4/17/2023,13087.70996,377.9200134,89.87000275,116.1699982,105.708252,102.7399979,87.77640533,236.6578064,184.5537872,320.1799927,163.9403687,110.421608,,630.5633545,71.60260773,166.4199982,197.0899963,210.9989777,28.06143761,292.2000122,2656.927734,61.12366867,213.1600037,185.7247314,346.1900024,112.2578964,47.98194122,57.64107132,59.24409866,36.48112106,74.00471497,38.70999908,69.69000244,478.0083618,137.3699951,29.81970215,69.83999634,118.6500015,134.5644073,146.6799927,60.61999893,126.9944839,40.28277969,51.33701324,67.70999908,82.52817535,78.75154877,65.25,191.4799652,481.519989,223.7062225,31.36952019,435.9594727,268.8900146,34.02227402,366.600769,36.93127823,46.50661087,355.4976196,368.3800049,167.0897522,40.26386261,1314.73999,218.2030182,78.09130096,62.05102921,285.4187927,143.9700012,67.76828003,224.8500061,52.88000107,332.7200012,26.98881531,169.8165131,897.2800293,169.1876984,78.41000366,69.58544159,201.1600037,104.5762634,77.33000183,68.94999695,176.4024353,115.3169861,819.7399902,439.2259521,102.5228653,104.5483551,11.04300022,380.1900024,124.3799973,148.1900635,187.0399933,172.0711212,61.20000076,190.4638367,327.7399902,14.52999973,195.6199951,66.55062866,105.5899963
4/18/2023,13091.79004,377.5499878,89.77999878,119.1900024,104.2418823,102.3000031,87.00487518,234.7688904,184.5635071,321.3800049,165.1707001,109.9079666,,634.7965088,72.95433807,162.3200073,197.4499969,210.1865692,28.39836884,293.8299866,2677.410156,61.60691833,213.7700043,187.0715637,343.3200073,111.7476044,48.01057434,58.57091904,59.60492325,36.65352249,73.45244598,38.85499954,69.86000061,480.8728333,136.3800049,29.78052902,70,118.9300003,134.638855,149.3800049,62.38999939,127.9463501,40.4527092,51.63425446,67.81999969,83.46601868,78.89280701,65.12000275,190.5799408,482.1199951,222.0622559,31.06695366,438.4360046,269.2799988,34.02227402,365.7140808,36.85655594,46.7624321,357.9699402,372.5,170.9384613,42.03523636,1321.469971,217.2359161,78.3143158,61.44580078,284.993927,142.6300049,67.99975586,230,52.68000031,333.7000122,27.65349579,171.0523834,909.9199829,170.4684296,79.20999908,69.41447449,200,104.3185654,76.41999817,70.26000214,176.7658691,114.3317032,808.0100098,438.0359497,102.0406647,104.162262,11.5880003,380.4299927,124.3099976,148.022644,184.3099976,172.3291473,62.11999893,191.4252167,325.1499939,14.27000046,193.5399933,66.02065277,103.5599976
